,id,label,text,img
2358,78164,0,station just got it's newest fire retardant, gas_pump vacuum oil_filter fire_engine stretcher
2359,68417,0,don't be a pooper, notebook laptop desk jean iron
2360,68521,0,not all men just want sex some just want to walk and talk about how ridiculous our firearm laws are, lab_coat head_cabbage maze greenhouse ear
2361,43961,0,r*e*s*p*i*c*t wish i had a dictionary, theater_curtain microphone stage marimba bassoon
2362,76423,1,has extra chromosome probably stole it, lab_coat Windsor_tie suit beaker stethoscope
2363,71963,1,president trump is saying he will close the border. just do it! americans first! illegals are like sperm. thousands get in.. only one works!, worm_fence picket_fence bannister scoreboard comic_book
2364,7824,0,it's hump day!!! oh fuck!!!, frilled_lizard book_jacket hair_spray chain_saw sunscreen
2365,62850,0,when a cop gets his first gun, assault_rifle rifle military_uniform bulletproof_vest tank
2366,23109,0,we live in a society where they lecture us on morals and biology, crib candle worm_fence window_screen balance_beam
2367,96804,1,a serbian man, hog wild_boar piggy_bank clumber warthog
2368,38712,0,be careful, street_sign traffic_light worm_fence quail parking_meter
2369,92541,0,whats wrong with me? why am i so happy?, dingo chow Eskimo_dog white_wolf Siberian_husky
2370,89206,1,whats wrong with your skin? why is it like that? oh you're black? thats pretty cringe, Pembroke seat_belt Chihuahua Pomeranian book_jacket
2371,42167,0,"trump supporters if they were any more inbred, they'd be sandwiches!", comic_book Sussex_spaniel bookshop unicycle stage
2372,14679,1,"when the white kid you've been nice to passes you a book under the table and he wrote ""you're cool. run out of the school when i give the signal""", cleaver notebook web_site laptop comic_book
2373,39416,1,are u a wizard?, swing power_drill reel umbrella screwdriver
2374,62891,0,everyone has a choice, gown stole sarong overskirt poncho
2375,9185,1,ahmed? i'm pregnant!!, gazelle impala llama bighorn hare
2376,58479,0,she will only marry a pubg player, stole jersey wig maillot notebook
2377,26315,0,when each letter is a mental disorder, Band_Aid wig hair_spray book_jacket harmonica
2378,13520,1,i only wear silk panties cotton ones remind me of slavery, suit sax trench_coat stage jean
2379,69524,0,has anyone seen gary? gary is about this tall, ballplayer military_uniform sunglass sunglasses television
2380,45931,1,i'm not a racist my shadow is black, jersey Band_Aid ice_lolly sweatshirt theater_curtain
2381,27041,0,your are a solder ready to die for your country, military_uniform cowboy_hat bulletproof_vest sombrero ballplayer
2382,27801,0,i'm smoking cones and i just found buzzs shard you'd better come out and stop me!, academic_gown mortarboard harmonica military_uniform bassoon
2383,95024,1,ever tried african food? niether have they, sleeping_bag vestment cloak prayer_rug bath_towel
2384,93718,0,shia men after getting erection behan kidhar hai??, abaya comic_book book_jacket jersey flute
2385,89072,1,white cop kills black man black man kills black man, volleyball maypole baseball racket pole
2386,87615,1,when you try out ancestry.com and find out you're related to hitler... i will finish what you started, mask ski_mask holster Loafer knee_pad
2387,96235,1,it explodes on penatration new military drone to fight isis, ox oxcart book_jacket Ibizan_hound kelpie
2388,35692,0,my wife threw me out after she caught me measuring my cock it just reaches the back of her sisters throat!, pickup beach_wagon racer moving_van grille
2389,60389,1,you don't like thick girls? fuck wrong with you?, Band_Aid jersey wig sweatshirt shower_cap
2390,78624,0,the look you get when your in the wrong neighborhood, mobile_home recreational_vehicle moving_van boathouse hog
2391,83509,1,when a girl says she is lesbian so you become trans to smash modern problems require modern solutions, stage violin military_uniform jean crane
2392,87645,1,how uncivilized typical nigger, French_bulldog Boston_bull book_jacket comic_book toy_terrier
2393,41362,1,"so, you think by being a muslim sympathizer, this will somehow keep us from killing you ? you are a special kind of stupid", wig shower_cap cellular_telephone comic_book lab_coat
2394,75139,0,mom won't let me use the oven with my jewish friends, cellular_telephone web_site hand-held_computer book_jacket digital_clock
2395,67835,1,i think i almost got my dishwasher working, cellular_telephone trench_coat sweatshirt stole pajama
2396,4281,0,patty cake patty cake butthole hand i got tourettes syndrome chicken fucked ham, balloon bubble goblet comic_book abacus
2397,14920,0,cuddle party, sarong jersey gown maillot pajama
2398,16082,1,are you bored? join spastics with special admin powers now, neck_brace barbell bulletproof_vest dumbbell forklift
2399,72816,0,shut up you meathead, sunscreen Band_Aid lab_coat suit panpipe
2400,36450,0,keeping your dishwasher clean will make it last longer, lab_coat paintbrush dishwasher refrigerator screwdriver
2401,84106,1,white people be like it's you and me. black people be like look at these dumb ass crackas sittin in the middle of the damn road, web_site dumbbell cellular_telephone barbell sunglasses
2402,38724,1,border agents in texas apprehend over 400 illegals in just a 5-minute span this is an invasion! why are some republicans trying to keep our borders open??, scoreboard stage cinema library king_penguin
2403,97153,0,"muslim figure: ""we must have pork-free menus or we will leave u.s."" should we help her pack ?", abaya cloak face_powder parking_meter web_site
2404,35620,1,when you try to catch a dark type pokemon, spaghetti_squash acorn acorn_squash croquet_ball maraca
2405,67439,1,disgusting if u have ever dated a nigger and ur white kill yourself once you go black you'll be a single mom for the rest of your life disgusting, hair_spray Band_Aid corn book_jacket lotion
2406,75104,0,i want to make a lamp shade from your skin because you light up my life, suit bow_tie trench_coat sax book_jacket
2407,56981,1,my grand father died at auschwitz he got drunk and fell out of this guard tower, birdhouse dam picket_fence beacon breakwater
2408,56130,0,i'm wanty... not needy huge fucking difference, syringe hair_spray maillot candle comic_book
2409,36725,1,what dogs look like to black people what dogs look like to asians what dogs look like to white people, menu web_site ice_bear hog meerkat
2410,27963,0,oh how cute.... a guinea pig., guinea_pig marmot beaver hamster porcupine
2411,92643,0,a head diaper is required when you have shit for brains, jersey bulletproof_vest book_jacket comic_book sweatshirt
2412,94026,0,i got some muhammed for you right here how you like me now?, bobsled volleyball rugby_ball maypole scoreboard
2413,15926,0,who can deny the cash chambers, book_jacket bathtub sleeping_bag tub plastic_bag
2414,90752,0,"oh look, men", bathing_cap miniskirt running_shoe stage swimming_trunks
2415,71305,0,cracking open a cold one with the boys, pill_bottle wine_bottle lotion beer_bottle hair_spray
2416,83964,1,has orgasm shoots tranny fluid, velvet miniskirt cardigan suit gown
2417,84392,0,american woman holding african girls, ice_lolly sarong balance_beam gondola sea_lion
2418,30598,1,we can kill as many as we want and your stupid government keeps bringing us in, wig comic_book chain_mail cellular_telephone chain
2419,62815,1,donald trump wall cop or muslims no mexicans don't mess with his wall!, Windsor_tie suit comic_book groom torch
2420,13968,1,"they fear us waking up from the bull shit, and taking back what was stolen from us", swimming_trunks bathing_cap stethoscope dumbbell prison
2421,25436,0,fresh out of fb jail and still not giving a fuck!, sunglasses sunglass Band_Aid syringe stage
2422,17385,1,"when whit people don't get shot by the cops because of their skin color i'm sorry, is this some sort of whitejoke that i'm too black to understand?", chain_mail mask ski_mask wig perfume
2423,47581,0,my gas bill was this high, packet crossword_puzzle envelope printer menu
2424,52768,0,i finally stopped drinking for good now i drink for evil, beer_glass beer_bottle espresso chocolate_sauce coffee_mug
2425,60827,0,people tragically jumping to their death during the 9/11 terrorist attacks, book_jacket library window_screen cinema window_shade
2426,65298,0,vegetable soup, consomme corn soup_bowl hot_pot caldron
2427,91462,1,it is easier to pick fights with black women than to challenge white men, book_jacket web_site comic_book proboscis_monkey balance_beam
2428,48269,1,it's the kiiiiiiiiiiiiiiiiiikes, notebook cellular_telephone suit web_site television
2429,18940,1,when you post a dishwasher meme and trigger the feminists., comic_book toyshop web_site brassiere maillot
2430,63709,0,i love pudding pudding my dick where it doesn't belong, bow_tie cornet pomegranate book_jacket suit
2431,26184,1,i like pizza cause it doesn't scream when i put it in the oven, book_jacket comic_book military_uniform suit prison
2432,9851,0,it appears you're hm.. a cracker, mortar corn plate guacamole meat_loaf
2433,73924,0,i'm voting trump the last clinton left a bad taste in my mouth, jersey wig comic_book maillot brassiere
2434,56870,0,"though they should not be here illegally, that doesnt mean they're bad people", web_site television notebook grand_piano comic_book
2435,58209,0,i hate women so much i'm not even joking bro, comic_book book_jacket killer_whale stage monitor
2436,69521,0,make sure the girl sitting passenger side in your car is the same girl who'd be sitting with you at the bus stop if life turned out differently, suit notebook web_site comic_book book_jacket
2437,72396,0,fucking queers, cradle sleeping_bag lab_coat sweatshirt stretcher
2438,43089,0,let's get something straight: hero. not a hero, web_site jersey face_powder comic_book Band_Aid
